id,slug,title,cruiseLineName,shipName,destination,departurePortName,arrivalPortName,durationNights,fromPriceUSD,ratingOverall,reviewCount
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-3-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-3-night-7n-classic-mediterranean-cruise","3-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",3,701,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-4-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-4-night-7n-classic-mediterranean-cruise","4-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",4,918,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-5-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-5-night-7n-classic-mediterranean-cruise","5-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",5,1133,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-7-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-7-night-7n-classic-mediterranean-cruise","7-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",7,1568,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-10-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-10-night-7n-classic-mediterranean-cruise","10-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",10,2218,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-12-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-12-night-7n-classic-mediterranean-cruise","12-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",12,2653,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-14-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-14-night-7n-classic-mediterranean-cruise","14-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",14,3087,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-21-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-21-night-7n-classic-mediterranean-cruise","21-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",21,4605,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-30-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","celebrity-celebrity-flora-30-night-7n-classic-mediterranean-cruise","30-Night Classic Mediterranean Wonders","Celebrity Cruises","Celebrity Flora","Mediterranean","Port de Barcelona","Port de Barcelona",30,6557,4.2,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-2-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-2-night-10n-greek-islands-cruise","2-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",2,484,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-3-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-3-night-10n-greek-islands-cruise","3-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",3,701,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-4-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-4-night-10n-greek-islands-cruise","4-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",4,918,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-5-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-5-night-10n-greek-islands-cruise","5-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",5,1133,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-7-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-7-night-10n-greek-islands-cruise","7-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",7,1568,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-10-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-10-night-10n-greek-islands-cruise","10-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",10,2218,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-12-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-12-night-10n-greek-islands-cruise","12-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",12,2653,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-14-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-14-night-10n-greek-islands-cruise","14-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",14,3087,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-21-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-21-night-10n-greek-islands-cruise","21-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",21,4605,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-30-NIGHT-10N-GREEK-ISLANDS-CRUISE","celebrity-celebrity-flora-30-night-10n-greek-islands-cruise","30-Night Aegean & Greek Islands Explorer","Celebrity Cruises","Celebrity Flora","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",30,6557,4.4,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-7-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","celebrity-celebrity-flora-7-night-7n-alaska-inside-passage-cruise","7-Night Alaska Inside Passage Voyage","Celebrity Cruises","Celebrity Flora","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",7,1568,4.5,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-10-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","celebrity-celebrity-flora-10-night-7n-alaska-inside-passage-cruise","10-Night Alaska Inside Passage Voyage","Celebrity Cruises","Celebrity Flora","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",10,2218,4.5,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-12-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","celebrity-celebrity-flora-12-night-7n-alaska-inside-passage-cruise","12-Night Alaska Inside Passage Voyage","Celebrity Cruises","Celebrity Flora","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",12,2653,4.5,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-14-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","celebrity-celebrity-flora-14-night-7n-alaska-inside-passage-cruise","14-Night Alaska Inside Passage Voyage","Celebrity Cruises","Celebrity Flora","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",14,3087,4.5,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-21-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","celebrity-celebrity-flora-21-night-7n-alaska-inside-passage-cruise","21-Night Alaska Inside Passage Voyage","Celebrity Cruises","Celebrity Flora","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",21,4605,4.5,30
"PKG-CRUISE-CELEBRITY-CELEBRITY-FLORA-30-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","celebrity-celebrity-flora-30-night-7n-alaska-inside-passage-cruise","30-Night Alaska Inside Passage Voyage","Celebrity Cruises","Celebrity Flora","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",30,6557,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-2-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-2-night-7n-western-caribbean-cruise","2-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",2,484,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-3-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-3-night-7n-western-caribbean-cruise","3-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",3,701,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-4-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-4-night-7n-western-caribbean-cruise","4-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",4,918,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-5-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-5-night-7n-western-caribbean-cruise","5-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",5,1133,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-7-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-7-night-7n-western-caribbean-cruise","7-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",7,1568,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-10-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-10-night-7n-western-caribbean-cruise","10-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",10,2218,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-12-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-12-night-7n-western-caribbean-cruise","12-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",12,2653,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-14-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-14-night-7n-western-caribbean-cruise","14-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",14,3087,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-21-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-21-night-7n-western-caribbean-cruise","21-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",21,4605,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-30-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-30-night-7n-western-caribbean-cruise","30-Night Western Caribbean Fun & Sun","Holland America Line","Rotterdam","Caribbean","PortMiami","PortMiami",30,6557,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-2-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-2-night-7n-eastern-caribbean-cruise","2-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",2,484,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-3-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-3-night-7n-eastern-caribbean-cruise","3-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",3,701,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-4-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-4-night-7n-eastern-caribbean-cruise","4-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",4,918,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-5-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-5-night-7n-eastern-caribbean-cruise","5-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",5,1133,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-7-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-7-night-7n-eastern-caribbean-cruise","7-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",7,1568,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-10-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-10-night-7n-eastern-caribbean-cruise","10-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",10,2218,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-12-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-12-night-7n-eastern-caribbean-cruise","12-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",12,2653,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-14-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-14-night-7n-eastern-caribbean-cruise","14-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",14,3087,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-21-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-21-night-7n-eastern-caribbean-cruise","21-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",21,4605,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-30-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-rotterdam-30-night-7n-eastern-caribbean-cruise","30-Night Eastern Caribbean Escape","Holland America Line","Rotterdam","Caribbean","Port Everglades","Port Everglades",30,6557,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-2-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-2-night-7n-classic-mediterranean-cruise","2-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",2,484,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-3-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-3-night-7n-classic-mediterranean-cruise","3-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",3,701,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-4-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-4-night-7n-classic-mediterranean-cruise","4-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",4,918,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-5-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-5-night-7n-classic-mediterranean-cruise","5-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",5,1133,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-7-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-7-night-7n-classic-mediterranean-cruise","7-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",7,1568,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-10-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-10-night-7n-classic-mediterranean-cruise","10-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",10,2218,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-12-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-12-night-7n-classic-mediterranean-cruise","12-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",12,2653,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-14-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-14-night-7n-classic-mediterranean-cruise","14-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",14,3087,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-21-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-21-night-7n-classic-mediterranean-cruise","21-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",21,4605,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-30-NIGHT-7N-CLASSIC-MEDITERRANEAN-CRUISE","holland-america-rotterdam-30-night-7n-classic-mediterranean-cruise","30-Night Classic Mediterranean Wonders","Holland America Line","Rotterdam","Mediterranean","Port de Barcelona","Port de Barcelona",30,6557,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-2-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-2-night-10n-greek-islands-cruise","2-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",2,484,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-3-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-3-night-10n-greek-islands-cruise","3-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",3,701,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-4-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-4-night-10n-greek-islands-cruise","4-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",4,918,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-5-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-5-night-10n-greek-islands-cruise","5-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",5,1133,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-7-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-7-night-10n-greek-islands-cruise","7-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",7,1568,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-10-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-10-night-10n-greek-islands-cruise","10-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",10,2218,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-12-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-12-night-10n-greek-islands-cruise","12-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",12,2653,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-14-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-14-night-10n-greek-islands-cruise","14-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",14,3087,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-21-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-21-night-10n-greek-islands-cruise","21-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",21,4605,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-30-NIGHT-10N-GREEK-ISLANDS-CRUISE","holland-america-rotterdam-30-night-10n-greek-islands-cruise","30-Night Aegean & Greek Islands Explorer","Holland America Line","Rotterdam","Greek Islands","Port of Piraeus (Athens)","Port of Piraeus (Athens)",30,6557,4.5,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-7-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","holland-america-rotterdam-7-night-7n-alaska-inside-passage-cruise","7-Night Alaska Inside Passage Voyage","Holland America Line","Rotterdam","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",7,1568,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-10-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","holland-america-rotterdam-10-night-7n-alaska-inside-passage-cruise","10-Night Alaska Inside Passage Voyage","Holland America Line","Rotterdam","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",10,2218,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-12-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","holland-america-rotterdam-12-night-7n-alaska-inside-passage-cruise","12-Night Alaska Inside Passage Voyage","Holland America Line","Rotterdam","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",12,2653,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-14-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","holland-america-rotterdam-14-night-7n-alaska-inside-passage-cruise","14-Night Alaska Inside Passage Voyage","Holland America Line","Rotterdam","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",14,3087,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-21-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","holland-america-rotterdam-21-night-7n-alaska-inside-passage-cruise","21-Night Alaska Inside Passage Voyage","Holland America Line","Rotterdam","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",21,4605,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-ROTTERDAM-30-NIGHT-7N-ALASKA-INSIDE-PASSAGE-CRUISE","holland-america-rotterdam-30-night-7n-alaska-inside-passage-cruise","30-Night Alaska Inside Passage Voyage","Holland America Line","Rotterdam","Alaska","Bell Street Pier & Smith Cove Terminals","Bell Street Pier & Smith Cove Terminals",30,6557,4.3,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-2-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-2-night-7n-western-caribbean-cruise","2-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",2,484,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-3-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-3-night-7n-western-caribbean-cruise","3-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",3,701,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-4-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-4-night-7n-western-caribbean-cruise","4-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",4,918,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-5-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-5-night-7n-western-caribbean-cruise","5-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",5,1133,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-7-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-7-night-7n-western-caribbean-cruise","7-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",7,1568,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-10-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-10-night-7n-western-caribbean-cruise","10-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",10,2218,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-12-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-12-night-7n-western-caribbean-cruise","12-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",12,2653,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-14-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-14-night-7n-western-caribbean-cruise","14-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",14,3087,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-21-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-21-night-7n-western-caribbean-cruise","21-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",21,4605,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-30-NIGHT-7N-WESTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-30-night-7n-western-caribbean-cruise","30-Night Western Caribbean Fun & Sun","Holland America Line","Koningsdam","Caribbean","PortMiami","PortMiami",30,6557,4.4,30
"PKG-CRUISE-HOLLAND-AMERICA-KONINGSDAM-2-NIGHT-7N-EASTERN-CARIBBEAN-CRUISE","holland-america-koningsdam-2-night-7n-eastern-caribbean-cruise","2-Night Eastern Caribbean Escape","Holland America Line","Koningsdam","Caribbean","Port Everglades","Port Everglades",2,484,4.4,30
